dataset_part,scene_name,camera,target_class,method_key,method,source_root,camera_label,human_count,human_count_label,robot_motion,result_dir,summary_metrics_path,per_frame_metrics_path,predictions_path,visualization_video,ground_truth_visible_frames,ground_truth_absent_frames,valid_annotated_frames,correctly_localized_frames,prediction_present_on_visible_frames,wrong_person_frames,false_positive_frames_when_target_absent,reappearance_events,successful_reacquisitions,success_rate_iou_threshold,mean_iou_on_visible_frames,prediction_availability_on_visible_frames,false_positive_rate_when_target_absent,wrong_person_rate_on_visible_frames,reacquisition_rate
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_fish_front,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_front/class_01/inference_visualization.mp4,483,103,586,5,5,0,0,1,0,0.010351966873706004,0.009934132816751722,0.010351966873706004,0.0,0.0,0.0
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_fish_left,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_left/class_01/inference_visualization.mp4,86,198,284,5,5,0,0,1,0,0.05813953488372093,0.05456339542495988,0.05813953488372093,0.0,0.0,0.0
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_fish_right,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_fish_right/class_01/inference_visualization.mp4,28,89,117,5,5,0,0,0,0,0.17857142857142858,0.15166515503702044,0.17857142857142858,0.0,0.0,
dataset_part1,footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label,cam_zed_rgb,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,1,1 human,Moving,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_nj+mk+gl_1walk+check_mv_11_12_2024_1_label/cam_zed_rgb/class_01/inference_visualization.mp4,217,69,286,5,5,0,0,1,0,0.02304147465437788,0.020399048181411344,0.02304147465437788,0.0,0.0,0.0
dataset_part1,footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label,cam_fish_front,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,1,1 human,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_fish_front/class_01/inference_visualization.mp4,577,0,577,5,5,0,0,0,0,0.008665511265164644,0.00824841473824766,0.008665511265164644,,0.0,
dataset_part1,footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label,cam_zed_rgb,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,1,1 human,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part1/footpath1_p1_oj+mk+gl_1walk+check_st_11_12_2024_1_label/cam_zed_rgb/class_01/inference_visualization.mp4,242,0,242,5,5,0,0,0,0,0.02066115702479339,0.019192770311521876,0.02066115702479339,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_front,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_02/inference_visualization.mp4,345,0,345,147,147,0,0,0,0,0.4260869565217391,0.37887647319561363,0.4260869565217391,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_front,06,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_front/class_06/inference_visualization.mp4,345,0,345,343,343,0,0,0,0,0.9942028985507246,0.8941857407747343,0.9942028985507246,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_left,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_left/class_01/inference_visualization.mp4,354,0,354,5,5,0,0,0,0,0.014124293785310734,0.013282427507058716,0.014124293785310734,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_fish_right,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_fish_right/class_02/inference_visualization.mp4,344,0,344,5,5,0,0,0,0,0.014534883720930232,0.011490636443043913,0.014534883720930232,,0.0,
dataset_part3,in_straw_3pick_diff_st_10_24_2024_5_a_label,cam_zed_rgb,06,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/in_straw_3pick_diff_st_10_24_2024_5_a_label/cam_zed_rgb/class_06/inference_visualization.mp4,154,0,154,5,5,0,0,0,0,0.032467532467532464,0.029129923306271555,0.032467532467532464,,0.0,
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_front,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_01/inference_visualization.mp4,655,92,747,5,5,0,0,6,0,0.007633587786259542,0.0071412103880606785,0.007633587786259542,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_front,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_02/inference_visualization.mp4,814,39,853,372,378,0,0,6,4,0.457002457002457,0.40737764355188577,0.4643734643734644,0.0,0.0,0.6666666666666666
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_front,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/inference_visualization.mp4,617,251,868,466,480,0,0,4,4,0.7552674230145867,0.6875237726554825,0.7779578606158833,0.0,0.0,1.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_left,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/inference_visualization.mp4,257,251,508,161,161,0,0,4,1,0.6264591439688716,0.5589551163689435,0.6264591439688716,0.0,0.0,0.25
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_left,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/inference_visualization.mp4,363,245,608,164,164,0,0,2,0,0.45179063360881544,0.40882416102397223,0.45179063360881544,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_left,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/inference_visualization.mp4,245,412,657,5,5,0,0,2,0,0.02040816326530612,0.017384471999933284,0.02040816326530612,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_right,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/inference_visualization.mp4,357,499,856,2,4,0,0,5,0,0.0056022408963585435,0.006840484332763232,0.011204481792717087,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_right,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/inference_visualization.mp4,373,493,866,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_right,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/inference_visualization.mp4,482,384,866,380,380,0,0,3,3,0.7883817427385892,0.7451644560428686,0.7883817427385892,0.0,0.0,1.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_zed_rgb,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/inference_visualization.mp4,252,93,345,148,148,0,0,5,5,0.5873015873015873,0.5599822798325995,0.5873015873015873,0.0,0.0,1.0
